cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,1,3,1,1,2,1,3,1,0,0,0,1,4,3,2,2,4,4,3,14,5,0,0,0,4,4,8,10,10,28,4,4,14,5,0,12,123,-0.9731123423427616,-1.2563624821057275,-0.0796712124437942,-1.1972006154170436,-0.4672335820764816,-0.2545563774178646,-1.0088342703999351,-0.9443930858195244,-0.9053369318642664,0.0397768578768473,-0.5389877405556358,-0.5761343744291179,0.5104811044072537,-0.9423894387570328
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,3,1,3,1,0,0,0,2,0,3,3,2,4,4,3,14,14,2,0,0,4,4,8,9,10,29,89,2,8,4,0,13,62,-0.7111194851136119,-0.4074760642498855,-0.0796712124437942,-0.5502253649850201,-0.8448189489694203,-0.3472715874521112,-0.5421699583985755,-0.842651236965735,-0.8850598704947547,-0.6918891636182273,-0.8901824074897488,-0.9170334415098204,0.540411956202419,-1.1622018484957737
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,0,1,3,1,0,0,0,6,4,3,3,2,4,0,3,14,13,0,0,0,6,5,5,9,10,29,93,4,47,43,0,13,153,0.8292542560702659,0.8424975802867148,1.2209432440961518,1.3825713690511452,0.3554326584663054,1.5973977637784011,1.477197184010401,0.1586423167440085,0.8671427152402219,1.656585303108159,1.2917947712357454,1.234740845507516,1.358629941929285,-1.374420705889237
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,0,1,3,1,2,0,0,6,4,3,3,2,3,0,2,14,11,3,0,0,10,5,4,6,6,29,59,0,8,46,0,13,234,2.2050475286408417,1.3434376506571473,-0.8116655102582315,1.2806609044143094,-0.3066247813548275,1.8484250725617009,0.6505542218055816,2.3726507832880284,2.4698570740852936,1.8150177702865575,1.6108263478918745,1.6133184061778412,1.4807818253149203,-1.1067198531146922
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,2,1,1,2,1,1,2,0,0,0,2,0,2,3,3,4,3,0,11,12,5,0,0,2,4,11,8,1,2,53,0,12,5,0,11,32,-1.4903545736305457,0.8424975802867148,0.138063196776851,-1.2985392131419908,-0.9151539483357732,-1.557201177885356,-1.254141805078108,-1.1130309491306636,-1.3432773768775244,-1.540022711138361,-1.5491639472261425,-1.5566238439555569,-0.7232176884423268,0.8993373334410788
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,1,3,2,1,3,1,0,0,0,1,4,3,2,2,4,2,3,14,5,0,2,0,7,5,5,10,10,29,59,8,6,46,0,14,165,0.1040310533272983,-0.7150912052775664,-0.2962074485254473,1.2451862511859046,-0.9835224072124782,1.2351521832191652,0.6352950004022996,1.9608908375833884,0.1951344531136882,0.6271244232104356,1.1095039349666098,1.0501958461570011,1.358629941929285,-1.2600177856713597
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1,0,1,0,1,3,1,2,0,0,6,4,3,1,2,4,0,2,14,5,2,0,0,8,4,5,7,6,29,89,0,36,55,2,13,217,1.774611638070975,-0.086791204496679,-1.4860928090004952,0.5855590360999452,-0.0596129065343268,1.5922832152231885,0.0820179355514631,2.06577779756465,1.9995174114490113,1.6376768379671802,0.2661892312924522,0.4609991773873765,1.4612224927858763,-0.5979563471977004
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,3,1,2,1,0,0,1,3,3,0,0,0,5,0,3,3,2,4,2,3,14,8,0,0,1,6,5,6,10,10,29,59,2,8,4,7,12,148,0.0344355327898242,1.3434376506571473,0.3536796733949619,-0.7698128068046494,1.1478237683489436,1.1160451225372865,0.6352950004022996,-0.6560912324678885,-0.2431916968712722,1.5596726854767613,0.711235757572357,0.6511890377286685,1.189735763155438,-1.167337736596521
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,3,1,1,1,1,2,1,1,1,0,0,0,0,0,2,3,3,4,4,0,11,1,0,2,2,3,4,9,7,1,60,89,0,30,22,0,10,46,-0.7958718376822824,0.5489538166046446,0.2463412581632292,0.0641960070247749,-0.9835224072124782,-0.9999689187559904,-1.1631132364130656,-0.3451246100389114,-0.6333047253933993,-0.6074744488720353,-1.2537786212228772,-1.2042586529873378,-0.4915260273003753,1.4035996227929983
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,3,1,3,4,4,0,11,7,0,0,0,3,4,10,7,1,2,93,6,44,35,0,11,39,-0.8992541295163311,0.5489538166046446,0.2463412581632292,-0.0805099525472068,1.3071039551300303,-1.413945061918474,-1.213687776686521,-1.2036900254400265,-0.975259733162936,-1.4994583970325008,-1.3681061246310746,-1.3806081151392489,-0.6379344892594931,0.8206875763995707
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,1,4,2,3,3,4,0,0,11,5,6,0,1,7,6,5,5,3,29,49,0,19,8,0,8,208,0.3729007695808095,0.8424975802867148,0.3536796733949619,-1.16191500910166,-0.3066247813548275,0.4886133685576324,2.3886148437506045,-0.6560912324678885,0.3677649783057536,0.3961825711894238,1.443560187898245,1.3894691551314076,-0.7788847513149729,1.1025807650037882
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,0,1,2,1,1,3,0,0,0,0,0,2,1,4,4,4,0,13,6,5,0,3,3,4,10,9,8,2,44,0,36,35,0,11,39,-1.3375965407022603,-0.7150912052775664,0.459680708649977,-0.0805099525472068,1.5844437214530849,-1.269474911070516,-1.2331946990900553,1.1064689812867208,-0.975259733162936,-0.7748493810458827,-1.4042110501296283,-1.332355042430079,-0.3254314071690138,-0.602034449405656
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,3,3,0,2,1,1,1,0,0,0,1,4,3,1,3,4,2,0,11,5,0,0,1,5,5,8,6,1,29,37,0,35,35,4,10,131,-0.0969556883521381,-0.086791204496679,-0.5082940374726675,-0.5047973917860558,1.0110197004324728,-0.7762403300495602,-0.7855385688734671,-0.628633913101066,-0.4799043480762238,-0.5504797020938148,-0.3788816290785972,-0.4203953295602558,-0.6090605178243268,-0.5127528188374469
0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,1,3,2,1,1,1,0,1,0,0,0,3,3,3,4,0,0,11,11,12,0,1,7,8,4,5,3,29,49,2,40,40,0,8,208,0.2351501877274123,0.5489538166046446,1.4525088469793577,-0.7269936810053759,-0.4672335820764816,0.512128590370588,2.232559464522329,-0.4602955841830195,0.0678518124518078,0.1294708591866172,1.910567687454103,1.8734206327089629,-0.7926429849791347,-0.0371317704890825
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,3,3,1,3,2,1,1,1,0,0,0,1,4,2,3,3,4,4,0,11,5,5,0,1,3,6,7,7,1,29,37,0,31,32,0,10,84,-1.189981480698323,-0.7150912052775664,2.2075717064739817,-0.9744844471869156,-0.9835224072124782,-0.805347913342811,0.0467586549530609,0.0094242665850403,-1.2566039596649106,-1.1388508025774846,0.3028844799399799,0.2468901721214818,-0.8871233919169796,1.105920667695072
0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,2,1,1,1,2,1,3,1,0,0,0,6,4,3,3,2,4,0,3,14,11,6,0,0,6,5,4,8,10,29,59,4,6,46,0,12,153,1.067756957919845,0.8424975802867148,1.2209432440961518,1.3825713690511452,-0.545789679977609,1.545194263892164,0.6199965522087779,2.2203375444004365,0.856508278163277,1.5395252041014738,1.1959053448918808,1.234740845507516,1.0292026823406923,-1.2677823842461091
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,1,4,3,3,3,4,2,0,11,5,0,0,0,4,4,6,5,1,29,93,0,11,29,4,9,62,-0.0351599877476492,0.8424975802867148,0.6662189107792902,-1.2655174436100345,0.1069003120964913,-0.3360917401336148,-0.3568962242688269,-0.842651236965735,0.1141364090561277,-0.6639304929396864,-0.7441059921419608,-0.6437153748888043,-0.765060756206189,-0.0818873667955963
0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,3,1,1,1,1,2,1,3,1,0,0,0,0,0,2,3,2,4,2,3,14,11,9,0,0,6,5,5,9,10,29,92,6,40,55,0,11,148,-0.3648010780481031,0.8424975802867148,0.8632811045977336,1.5078433059645604,0.1901089570097139,0.8505371567387514,0.4198110339607286,2.1716632055228877,-0.0131462316057523,0.9291211627555238,0.909631942333266,0.8970074774959657,0.65832692365597,0.012777718784439
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,6,4,3,3,4,1,2,0,13,8,0,0,0,3,3,7,7,8,29,52,2,14,36,0,10,23,-0.8306615953997885,1.1088376442338947,0.2463412581632292,-0.3660322314557613,0.7536139396581475,-0.6202149074419704,-0.6198614183820866,-0.1393944043831376,-1.0628698624496846,-0.7196862234835975,-1.186381808158132,-1.2042586529873378,-0.5359619748807679,-0.9405709472647436
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,1,1,0,1,3,1,0,0,0,0,0,3,1,2,4,2,3,14,13,0,0,3,10,6,5,9,10,29,7,0,22,9,0,13,246,-0.2964806306734086,-0.4074760642498855,-1.00051947232366,-0.5047973917860558,-0.6986138582243865,1.0396681891555828,0.432066603997077,-0.6833488622393157,-0.2089190550999779,0.2188955091411032,1.7540082755414663,1.7096576849283796,0.7588057137925639,-0.8007136473713821
0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,2,3,1,0,2,1,3,1,0,0,0,0,0,3,3,2,4,2,3,14,6,7,0,2,4,4,6,7,10,29,59,0,6,35,0,10,70,-0.1123846071251832,1.1088376442338947,-0.0796712124437942,-0.224270677554083,-0.9835224072124782,0.1252268877487115,0.182225573132619,1.5667035762735146,-0.2317858498509218,0.7115391379566282,-0.5214351482147646,-0.5590710657416246,0.110148915777855,-1.2326863986882404
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,1,1,2,1,3,2,0,1,0,0,0,2,2,2,4,0,3,14,6,0,2,2,10,5,5,10,10,29,52,0,36,3,0,14,233,0.8643214355637744,0.2358247375000559,-0.8116655102582315,0.9765978495112124,-0.9835224072124782,1.8112726798155416,1.1798020757209522,1.640788416165087,0.5381363743778467,1.656585303108159,1.6108263478918745,1.6133184061778412,1.7514230506573594,-0.6043570771532334
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,3,1,0,1,1,1,0,0,0,6,4,3,3,3,4,2,0,11,8,0,0,0,4,5,7,5,1,29,38,0,8,22,8,9,68,0.018969268777702,1.1088376442338947,0.2463412581632292,-0.1765221534977852,0.0652432287974748,-0.6834227315313676,-0.6836441793120002,0.48318783165985,-0.2317858498509218,-0.5504797020938148,-0.727438884524551,-0.6770791732109831,-0.7232176884423268,-1.1372606075087075
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,2,3,3,4,4,0,11,8,0,0,4,3,4,9,6,1,29,93,0,8,4,0,9,39,-0.9664702248211704,0.8424975802867148,1.0487145557933408,-0.3660322314557613,-0.8802310671037482,-1.318572626943721,-1.214774919158881,-1.042290909961959,-0.5680654844654051,-1.0135485520990912,-1.186381808158132,-1.2042586529873378,-0.9135031257025488,-1.1568138922673818
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,2,3,3,4,2,0,11,6,0,0,2,5,6,6,6,3,29,59,0,30,42,0,8,131,-0.8651259160339073,1.3434376506571473,0.9575639071199464,-0.9744844471869156,-0.3471594976426787,-0.4388410215945802,1.2616851984329442,-0.28681524818355,-0.3001658312627806,-0.3177601311279244,0.3576702767012347,0.3008977610602705,-0.990937226745125,1.4003677492992763
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,1,2,4,2,0,1,6,6,0,1,6,5,7,4,0,29,93,0,11,23,0,8,147,-0.2888622019016561,-1.8287622268195916,-1.618940877245383,0.5855590360999452,1.1807465340097898,-0.8775317945248168,-0.8687161756633727,-0.3740796013711968,-0.4909795908351147,-0.7196862234835975,-0.9680669777898988,-0.7591537356740167,-1.161156028903504,-0.0564554932029378
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,1,0,3,3,3,4,0,0,11,8,0,0,0,4,5,6,5,3,29,52,4,35,37,0,8,105,0.0344355327898242,-0.086791204496679,1.4525088469793577,-0.8536220295197172,0.518017592558045,-0.1381699250236965,1.5686068129234874,-0.4602955841830195,-0.1630201634673604,-0.1396650150137501,-0.0486101092391761,-0.0981138149871423,-0.8199715624656805,-0.5109973443770688
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,3,3,3,1,2,1,1,1,0,0,0,1,4,3,3,3,4,4,0,11,5,0,4,0,3,4,9,7,1,29,55,0,11,17,0,10,46,-0.959812102197118,0.8424975802867148,0.6662189107792902,-0.5502253649850201,0.0235909419386769,-1.1634053173444416,-1.1278819749505486,0.0691314556081672,-0.823622578573544,-0.9878524328049404,-1.1305010571689411,-1.0942029341435,-0.7511756968988276,-0.1220517222057364
0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,3,1,1,2,1,3,1,2,0,0,0,0,3,1,2,1,6,2,14,6,6,0,0,11,5,4,6,6,29,96,2,19,55,0,14,194,2.4878630241726176,-1.0002605250157577,-1.3386031644305745,1.315384096163455,-0.4274902784247083,2.095429976618546,0.2277678766010259,0.48318783165985,2.7033738840961377,1.8150177702865575,1.7088628366566052,1.6627490807997836,1.7728988595725343,0.992787090548545
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,2,4,0,0,1,11,5,0,0,10,11,4,4,3,29,52,0,35,18,0,7,257,0.456228668030392,-0.4074760642498855,1.9129652927923333,-0.2717970714875812,-0.0596129065343268,0.5821086813267065,2.8751054963045934,0.218199738570589,0.2643409451791956,0.1593149893521509,2.3473020829428064,2.3438130016228613,-1.0534481771045188,-0.5019634027309685
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,3,3,0,1,2,1,1,1,0,0,0,1,4,2,1,4,4,3,0,13,5,2,0,0,2,3,13,13,8,29,53,2,31,30,0,14,30,-2.0337224671699214,-0.086791204496679,0.459680708649977,-1.4807851634671323,-0.9835224072124782,-1.5156314534032365,-1.3142764745157205,-1.2257058033323334,-1.3432773768775244,-1.5795634900941398,-1.6196313927996646,-1.5767431964733614,0.2969349047349698,1.1200814950087894
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,2,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,4,0,11,1,0,0,0,3,4,9,6,1,29,93,6,36,4,0,9,39,-1.006114863618715,0.5489538166046446,1.0487145557933408,-0.3660322314557613,-0.8802310671037482,-1.3205423863491603,-0.9591283233389326,-1.042290909961959,-0.5680654844654051,-1.0135485520990912,-1.186381808158132,-1.2042586529873378,-0.9135031257025488,-0.5880986829201922
0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,3,1,3,2,1,3,1,2,1,0,0,0,2,1,2,4,4,2,14,11,12,0,0,5,4,9,8,6,29,89,0,19,55,0,13,116,-0.2277173754639416,-1.0002605250157577,-1.5543339895225312,-0.1285893087012916,-0.9835224072124782,-0.805347913342811,-1.309064915241004,-0.5731701279800845,0.0331383649985675,-0.9094711884171236,-0.983348730275442,-1.007379823076738,0.3431980810266496,0.9620842923581868
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,3,1,2,1,3,1,0,0,0,0,0,3,3,2,4,4,3,14,8,0,0,0,4,4,8,10,10,29,93,6,8,4,0,13,62,-0.926308087710699,0.5489538166046446,0.138063196776851,-0.5502253649850201,-0.3066247813548275,-0.2446685752539263,-0.43277764807413,-0.842651236965735,-0.9053369318642664,-0.2882392225887328,-0.7936026839152286,-0.8233544942059488,0.5254653192890141,-1.1713033083903497
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,3,0,1,2,1,3,1,0,0,0,1,4,2,3,2,4,0,3,14,5,0,0,0,6,5,5,9,10,29,52,2,22,43,0,13,153,0.8292542560702659,1.5447373236290325,1.2209432440961518,1.3825713690511452,0.7536139396581475,1.4094320098217183,1.4803129119208764,0.1288386446312938,0.8671427152402219,1.656585303108159,1.2917947712357454,1.234740845507516,1.358629941929285,-0.8224635258138114
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,4,0,11,1,3,0,0,5,5,8,7,1,29,52,4,23,36,0,10,126,-1.2798021157131878,-1.6701775151945792,-0.6117197462297649,-0.8120269824822552,0.4371639997921825,-1.047482050949077,-0.9941242240600108,-0.969254440446211,-1.3004090243082849,-1.187334046528712,-0.6599611400603498,-0.6936514171332314,-0.8604618233687441,1.537434294922293
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,1,3,2,1,2,1,3,1,2,0,0,0,0,4,1,2,4,0,2,14,13,0,0,1,10,6,5,7,6,38,84,2,48,51,0,14,242,2.136017521723681,-1.0002605250157577,-0.7129479756199136,1.4776619663007458,0.518017592558045,1.6949593620527634,0.402769795515124,1.0058254252076044,2.3740369389723024,1.8150177702865575,1.8748626582822736,1.835913773406222,1.729308416280141,0.0433589841275403
