cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,loss
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,2,0,0,0,0,3,3,2,4,0,2,14,11,3,0,0,9,7,6,8,6,29,55,0,19,55,0,13,201,0.784974,0.785784,0.592681,0.761209,0.281143,0.760445,0.429073,0.89618,0.7628,0.81255,0.909611,0.901612,0.830147,0.721851,1459.45
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,1,1,2,1,3,1,0,0,0,1,4,2,3,2,4,2,3,14,5,0,0,4,6,5,7,8,10,29,58,0,35,51,0,13,148,0.522145,0.681761,0.484196,0.827485,0.610834,0.527375,0.34939,0.78888,0.53774,0.47779,0.588753,0.576121,0.620891,0.387832,1407.79
1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,1,3,2,1,1,1,0,0,0,0,0,2,3,3,4,0,0,11,8,5,0,2,6,7,6,5,1,29,59,0,22,35,0,9,148,0.590735,0.737068,0.692825,0.564742,0.916543,0.437758,0.55922,0.54236,0.479,0.51111,0.705501,0.692256,0.3574,0.30381,1409.72
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,3,3,1,1,2,1,3,1,2,0,0,1,4,3,1,2,4,0,2,14,5,0,0,6,7,4,7,10,6,29,89,0,5,55,0,14,165,0.720498,0.299102,0.150744,0.604408,0.465115,0.680324,0.441203,0.33906,0.66576,0.81923,0.418822,0.450922,0.854872,0.194631,1431.49
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,2,2,1,1,1,0,0,0,0,0,3,3,3,4,6,0,11,13,0,0,0,9,6,4,4,3,29,52,4,8,18,0,8,230,0.670216,0.15999,0.336963,0.284048,0.38056,0.599275,0.987184,0.48266,0.68961,0.52775,0.802827,0.790803,0.310026,0.232245,1437.07
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,3,3,1,1,2,1,3,1,0,0,0,1,1,3,1,2,4,2,3,14,3,8,0,0,7,4,7,10,10,29,7,0,9,9,0,14,109,0.367378,0.358319,0.162313,0.259793,0.348388,0.585075,0.577741,0.34987,0.37458,0.48334,0.415029,0.424625,0.704052,0.33919,1469.8
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,1,3,4,4,0,11,11,2,0,0,3,4,10,6,1,2,44,0,37,35,0,11,39,0.325401,0.299102,0.592681,0.473202,0.758711,0.195886,0.250027,0.24564,0.30859,0.21983,0.199654,0.214808,0.327393,0.830649,1474.71
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,3,3,2,1,0,1,1,1,0,0,0,6,4,3,3,4,4,4,0,13,8,0,0,1,3,3,11,13,8,29,38,0,18,22,0,14,39,0.121137,0.681761,0.506105,0.422727,0.281143,0.248536,0.273966,0.75964,0.26076,0.2123,0.197173,0.194925,0.569546,0.417147,1399.51
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,1,1,3,3,1,0,2,1,1,1,0,0,0,0,0,3,3,3,4,2,0,11,8,0,0,1,5,6,6,6,3,29,93,0,30,13,8,9,131,0.304143,0.299102,0.61366,0.189137,0.281143,0.379574,0.622473,0.28768,0.35897,0.26029,0.511698,0.519456,0.271571,0.809669,1412.91
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,3,3,3,1,0,1,1,1,0,0,0,6,4,3,3,3,4,2,0,11,8,0,0,0,4,5,7,5,1,29,89,0,30,22,8,9,68,0.484469,0.620805,0.54977,0.452887,0.499798,0.332963,0.377235,0.58354,0.44352,0.39599,0.341813,0.352251,0.339244,0.820408,1367.89
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,3,3,1,0,2,1,1,1,0,0,0,0,0,3,1,3,4,0,0,11,10,0,0,0,5,6,6,3,1,2,36,0,8,47,5,7,140,0.74214,0.127059,0.54977,0.614134,0.517162,0.425066,0.41152,0.37194,0.521,0.59869,0.550529,0.538473,0.279556,0.231701,1521.97
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,2,3,2,4,4,3,14,8,0,0,0,4,4,8,10,10,29,93,0,31,4,2,13,62,0.338258,0.737068,0.65431,0.373816,0.302678,0.441525,0.431856,0.31796,0.32128,0.44467,0.377724,0.369858,0.605077,0.74059,1416.09
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,3,1,3,1,0,2,1,1,1,0,0,0,1,4,3,0,2,4,3,0,10,5,6,0,1,3,3,10,6,1,58,96,0,8,54,0,8,20,0.238993,0.036553,0.129646,0.821574,0.651246,0.172749,0.171474,0.60087,0.2418,0.2123,0.126256,0.125933,0.20424,0.241055,1389.02
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,2,4,0,0,1,8,0,0,1,6,6,5,4,0,29,55,0,8,50,4,7,148,0.597726,0.737068,0.57136,0.705434,0.413817,0.505057,0.430767,0.25461,0.58325,0.66572,0.588753,0.630853,0.315758,0.237948,1425.7
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,1,0,3,3,3,4,2,0,11,9,0,0,0,5,6,6,5,3,29,38,0,19,0,2,8,140,0.477231,0.488789,0.762059,0.208655,0.281143,0.435733,0.680421,0.26847,0.41471,0.47779,0.672085,0.658814,0.30435,0.740079,1462.13
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,2,1,3,3,0,0,0,0,0,3,1,2,4,2,3,14,8,2,0,0,7,4,6,10,10,29,55,0,6,55,0,15,117,0.480125,0.245921,0.215772,0.50382,0.534484,0.688705,0.53231,0.56011,0.53565,0.47225,0.480509,0.481306,0.756454,0.213782,1499.33
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,1,1,0,1,0,1,0,0,0,6,4,3,3,2,4,2,0,0,8,3,0,1,6,8,5,5,7,29,38,0,30,22,0,6,148,0.227585,0.488789,0.832339,0.432728,0.281143,0.39464,0.543596,0.64577,0.34365,0.43919,0.763153,0.785706,0.191545,0.814411,1383.01
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,0,2,1,3,1,0,0,0,0,0,3,1,2,4,0,3,14,11,5,0,0,10,5,5,10,10,29,89,0,7,55,0,14,235,0.703859,0.422197,0.26357,0.62377,0.577339,0.874303,0.675139,0.64577,0.64296,0.79504,0.644013,0.785706,0.862949,0.787199,1422.75
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,2,3,2,4,0,3,14,0,0,0,0,8,4,5,10,10,29,7,2,14,9,4,14,222,0.465671,0.488789,0.174588,0.345595,0.340543,0.780807,0.590329,0.37754,0.44767,0.61984,0.588753,0.576121,0.768525,0.25882,1431.82
1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,2,4,4,0,8,8,6,0,0,4,4,8,6,0,29,38,0,46,30,0,9,62,0.273204,0.620805,0.484196,0.18295,0.281143,0.287716,0.31514,0.24564,0.38249,0.3148,0.301022,0.305148,0.276878,0.294758,1503.91
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,1,4,3,3,3,4,2,0,11,5,0,0,5,4,5,7,6,1,29,38,0,35,0,0,10,62,0.393339,0.555782,0.819748,0.259793,0.281143,0.374877,0.560801,0.31796,0.35897,0.32935,0.472726,0.462286,0.321548,0.383345,1424.28
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,3,3,1,1,2,1,1,1,0,0,0,0,0,2,3,3,4,0,0,11,8,2,0,0,6,6,5,5,1,29,52,2,39,43,0,9,153,0.587928,0.785784,0.711159,0.782772,0.568839,0.537037,0.523701,0.45883,0.4937,0.52775,0.742852,0.729856,0.379109,0.601003,1398.9
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,3,1,1,2,1,1,1,0,0,0,0,0,3,1,3,4,4,0,11,13,3,0,0,3,5,10,6,1,2,44,4,22,35,0,11,39,0.325401,0.299102,0.711159,0.473202,0.758711,0.195886,0.250027,0.24564,0.30859,0.21983,0.239678,0.241676,0.327393,0.305218,1417.08
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,0,1,3,1,0,0,0,6,4,3,1,2,3,2,3,14,9,0,0,1,7,4,6,10,10,29,89,0,8,55,2,15,164,0.480125,0.299102,0.215772,0.713852,0.534484,0.702646,0.553739,0.56011,0.53774,0.47225,0.4922,0.481306,0.756454,0.233281,1492.58
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,0,1,1,1,0,0,0,6,4,3,3,3,4,2,0,11,5,6,0,0,4,5,7,5,1,29,59,0,46,4,0,9,62,0.54667,0.737068,0.634224,0.373816,0.867056,0.357412,0.409251,0.26847,0.46226,0.50556,0.366788,0.359249,0.345247,0.290844,1506.28
1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,1,1,2,1,3,1,2,0,0,0,0,3,3,2,4,0,2,14,8,5,0,1,10,6,5,7,6,29,55,0,14,51,0,14,246,0.901249,0.737068,0.506105,0.83884,0.281143,0.867156,0.651673,0.83931,0.91644,0.81923,0.935094,0.935432,0.846403,0.279057,1496.59
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,2,1,3,4,4,0,11,14,0,0,0,3,4,10,7,1,2,44,0,35,35,8,11,39,0.325401,0.422197,0.592681,0.473202,0.758711,0.201125,0.262345,0.24564,0.30859,0.21983,0.199654,0.214808,0.351299,0.391874,1394.86
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,1,1,1,2,1,0,1,0,0,0,0,0,3,3,0,4,4,0,2,8,0,0,0,6,7,6,6,7,29,3,2,22,18,0,6,151,0.148081,0.422197,0.61366,0.473202,0.551723,0.364737,0.877375,0.50658,0.20266,0.38016,0.661688,0.648446,0.171742,0.29077,1414.47
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,3,3,2,4,2,3,14,14,0,0,0,6,5,7,8,10,29,52,2,16,33,0,14,153,0.590735,0.555782,0.54977,0.236924,0.38056,0.553656,0.432559,0.4293,0.5084,0.47779,0.651133,0.637935,0.689974,0.356103,1388.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,3,3,3,1,2,1,1,1,0,0,0,0,0,3,3,3,4,0,0,11,8,0,0,0,7,6,6,5,1,2,59,4,8,45,0,9,161,0.634734,0.488789,0.37718,0.886774,0.405415,0.45607,0.409847,0.36083,0.46853,0.51666,0.6075,0.594646,0.363547,0.252647,1462.82
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,2,0,11,13,2,0,1,5,6,8,6,1,29,112,0,8,35,0,9,131,0.475784,0.422197,0.54977,0.383428,0.696981,0.331919,0.33616,0.36083,0.39849,0.39599,0.4922,0.481306,0.351299,0.237883,1511.79
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,3,1,1,2,1,1,1,0,0,0,0,0,3,1,3,4,2,0,11,1,6,0,4,3,4,7,5,1,61,47,0,30,35,0,8,55,0.465671,0.15999,0.37718,0.483397,0.689594,0.303881,0.353778,0.36083,0.36091,0.36458,0.223038,0.230661,0.268941,0.808723,1379.54
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,3,3,1,1,2,1,3,1,2,0,0,1,4,3,1,2,4,0,2,14,5,2,0,0,9,5,5,6,6,29,52,0,19,46,0,12,226,0.893784,0.245921,0.280933,0.713852,0.281143,0.726619,0.425861,0.75964,0.93383,0.7877,0.711942,0.714544,0.751507,0.721694,1442.63
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,3,1,1,1,2,1,3,1,0,0,0,0,0,3,2,2,4,2,3,14,13,0,0,5,7,5,6,10,10,29,93,0,35,46,0,14,165,0.513457,0.299102,0.440642,0.753703,0.281143,0.702155,0.507185,0.87698,0.521,0.60932,0.727671,0.714544,0.768525,0.383368,1444.97
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,2,0,11,8,0,0,2,6,7,7,5,1,29,38,0,22,54,2,8,148,0.496063,0.737068,0.65431,0.946616,0.704268,0.379574,0.369498,0.68308,0.40455,0.47779,0.689039,0.675759,0.310026,0.309609,1475.12
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,3,0,1,2,1,1,1,0,0,0,0,0,2,3,3,4,2,0,11,10,0,0,0,6,7,7,5,1,29,59,0,30,4,2,9,148,0.54667,0.785784,0.692825,0.327354,0.87101,0.360931,0.413194,0.26847,0.46226,0.50556,0.715131,0.701926,0.345247,0.824325,1500.84
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,1,1,2,1,1,1,0,0,0,0,0,3,3,3,4,2,0,11,8,0,0,0,4,5,7,6,1,29,96,0,43,10,5,9,63,0.472892,0.737068,0.61366,0.215482,0.281143,0.344819,0.388545,0.3128,0.39849,0.41743,0.331363,0.352251,0.351299,0.454968,1404.73
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,3,3,1,0,2,1,1,1,0,0,0,0,0,3,1,2,4,3,0,10,6,0,0,1,2,4,12,11,8,29,96,0,25,30,4,12,30,0.105979,0.422197,0.592681,0.176921,0.281143,0.167601,0.225708,0.23688,0.17201,0.2123,0.164865,0.163548,0.41096,0.544591,1456.75
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,3,1,1,2,1,3,1,0,0,0,0,0,3,1,2,4,0,2,14,11,2,0,0,8,4,7,8,6,29,93,0,19,3,0,12,166,0.671496,0.199504,0.139862,0.493605,0.281143,0.570444,0.331222,0.73247,0.64296,0.7877,0.377724,0.443374,0.751507,0.724668,1484.75
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,3,3,3,1,2,1,1,1,0,0,0,0,0,3,1,3,4,2,0,11,8,0,0,1,5,4,7,5,1,29,93,0,12,45,0,9,139,0.493164,0.299102,0.246911,0.821574,0.811271,0.331398,0.32092,0.39455,0.39648,0.32935,0.341813,0.335036,0.290422,0.70146,1517.67
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,3,3,0,1,2,1,3,1,2,0,0,0,0,2,1,2,4,0,2,14,13,0,0,0,9,5,5,7,6,29,59,2,44,46,0,12,226,0.827421,0.488789,0.317666,0.713852,0.281143,0.776142,0.528869,0.75964,0.86398,0.7877,0.757468,0.74464,0.751507,0.674034,1374.19
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,3,1,1,2,1,3,1,0,0,0,0,0,3,3,2,4,2,3,14,6,0,0,0,4,4,6,9,10,29,52,2,8,46,8,12,62,0.455585,0.785784,0.673861,0.796346,0.372405,0.566116,0.474266,0.93875,0.5105,0.49444,0.385085,0.377003,0.611431,0.235598,1479.73
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,3,2,1,1,0,1,1,1,0,0,0,6,4,3,1,2,4,2,0,1,5,0,0,1,7,4,7,5,7,2,55,0,36,54,0,7,110,0.367378,0.100099,0.074626,0.882607,0.281143,0.320802,0.302292,0.26847,0.28922,0.45567,0.275431,0.270746,0.215289,0.366648,1449.2
